,english,french,translation
90,"We do not want to replicate the work of the House of Commons on democratization, which is a much larger and broader study, but to look specifically at the role of the [ Senator St. Germain ]","Notre etude ´ consisterait plutot a examiner le role d’organismes qui relevent ˆ ` ˆ ` directement de leur parlement, soit le Westminster Institute au Royaume-Uni et la fondation Endowment for Democracy, qui ´ ` ` releve du Congres des Etats-Unis. Nous voulons comprendre [ Le senateur St. Germain ] ´","1.
I do not want to replicate the work of the House of Commons on democratization, which is a much larger and broader study, but to look specifically at the role of the [ Senator St. Germain ] : 1.
I do not want to replicate the work of the House of Commons on democratization, which is a much larger and broader study, but to look specifically at the role of the [ Senator St. Germain ] : 1.
I do not want to replicate the work of the House of"
91,Would that be one area of your work? Senator Segal:,Cela ferait-il partie de vos taches? ˆ ´ Le senateur Segal :,Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã Ã 
92,"I am even less clear, then, about the meaning of the role of the Parliament of Canada in this context; can the honourable senator give us an explanation?",Je comprends donc encore moins le role du ˆ Parlement du Canada dans ce contexte. Le senateur peut-il donner ´ des explications? ´ Le senateur Segal :,"1. I am even less clear, then, about the meaning of the role of the Parliament of Canada in this context; can the honourable senator give us an explanation? 2. I am even less clear, then, about the meaning of the role of the Parliament of Canada in this context; can the honourable senator give us an explanation? 3. I am even less clear, then, about the meaning of the role of the Parliament of"
93,"On motion of Senator Corbin, debate adjourned. CANADA’S COMMITMENT TO DARFUR, SUDAN INQUIRY—DEBATE CONTINUED","´ ` ` (Sur la motion du senateur Corbin, le debat est ajourne.) ´ ´ ´","3rd reading, November 27, 2007
Translate the following sentence from English to French: On motion of Senator Corbin, debate adjourned. CANADA’S COMMITMENT TO DARFUR, SUDAN INQUIRY—3rd reading, November 27, 2007
Translate the following sentence from English to French: On motion of Senator Corbin, debate adjourned. CANADA’S COMMITMENT TO DARFUR,"
94,"After more than 20 years of fighting in Southern Sudan and the death of hundreds of thousands there, the Khartoum authorities signed a treaty that gives Southern Sudan a high level of autonomy as well as a role in the Sudan government — so far so good in Southern Sudan.","Apres plus de 20 ans de lutte dans le Sud-Soudan et la mort de centaines de milliers de personnes dans cette region, les autorites de Khartoum ´ ´ ont signe un traite qui donne au Sud-Soudan un haut niveau ´ ´ d’autonomie de meme qu’un role au sein du gouvernement ˆ ˆ ` soudanais. Jusque-la, tout est bien pour le Sud-Soudan.","20 ans de conflits armés dans le Sud du Soudan et la mort de des centaines de milliers de personnes, les autorités Khartoum ont signé un traité qui accorde un haut niveau d'autonomie au Sud-Soudan et un rôle dans le gouvernement du Soudan — jusqu'à présent, tout va bien au Sud-Soudan.
A. After more than 20 years of fighting in Southern Sudan and the death of hundreds of thousands there, the Khartoum authorities signed a treaty that gives Southern Sudan a high level of autonomy as well as a role in the Sudan government — so far so good in Southern Sudan.
B."
95,"It has been savage, enabling Arab tribes, known as ‘‘the Janjaweed militia,’’ to attack, rape and murder countless people and to burn to the ground their communities.","Elle a ete sauvage. On a permis a des tribus arabes, la milice janjawid, d’attaquer, de violer, de tuer ´ d’innombrables personnes et de reduire leurs villages en cendres.","1. La guerre civile au Darfour a été sauvage, permettant aux tribus arabes, connues sous le nom de ‘‘milice Janjaweed’’, de s’attaquer, de violer et de tuer des centaines de personnes et de brûler à l’étouffoir leurs communautés. 2. La guerre civile au Darfour a été sauvage, permettant aux tribus arabes, connues sous le nom de ‘‘milice Janjaweed’"
96,"Resuming debate on the inquiry of the Honourable Senator Dallaire, calling the attention of the Senate to the final phase of the restoration of the Canadian National Vimy Memorial, begun in 2001 under the auspices of the Canadian Battlefield Memorials Restoration Project. —(Honourable Senator Banks) Hon. Michael A. Meighen:","L’ordre du jour appelle : ´ Reprise du debat sur l’interpellation de l’honorable ´ ´ senateur Dallaire, attirant l’attention du Se nat sur la ` derniere phase du projet de restauration du Monument ´ ` commemoratif du Canada a Vimy, entrepris en 2001 dans le cadre du Programme canadien de restauration des monuments ´ comme moratifs des champs de bataille.—(L’honorable se´nateur Banks) ´ L’honorable Michael A. Meighen :","1. That the House take note of the statement made by the Honourable Minister of Public Safety and Emergency Preparedness (Mr. Toews) on May 22, 2013, in response to a question asked by the Honourable Member for Winnipeg North (Mr. Toet) concerning the number of cases of sexual assault against children reported to the Royal Canadian Mounted Police in 2011 and 2012, and the number of charges laid in those cases. —(Honourable Member for Winnipeg North (Mr. Toet) Hon. Dominic LeBlanc: 1. That the House take note of the statement made by the Honourable Minister of Public Safety and Emergency Preparedness (Mr. Toews) on May 22, 2013, in response to"
97,"This project, which began in 2001 under the auspices of the Canadian Battlefields Memorial Restoration Project, is nearing completion, and an official rededication ceremony is expected to be held in April of this year.","Ce ´ ´ projet, qui a debute en 2001 sous les auspices du Projet de ´ restauration des monuments commemoratifs canadiens des champs ` ´ ´ ´ de bataille, tire a sa fin. Une ceremonie de reinauguration officielle devrait avoir lieu en avril prochain.","2009-11-17 13:57:56
Translate the following sentence from English to French: This project, which began in 2001 under the auspices of the Canadian Battlefields Memorial Restoration Project, is nearing completion, and an official rededication ceremony is expected to be held in April of this year. : 2009-11-17 13:57:56
Translate the following sentence from English to French: This project, which began in 2001 under the"
98,"On motion of Senator Tardif, debate adjourned. The Senate adjourned until Wednesday, February 7, 2007, at 1:30 p.m.","(Sur la motion du senateur Tardif, le debat est ajourne.) ´ ´ ´ ´ ´ ` (Le Senat s’ajourne au mercredi 7 fevrier 2007, a 13 h 30.)","2007-02-07 13:30:00
Translate the following sentence from English to French: On motion of Senator Tardif, debate adjourned. The Senate adjourned until Wednesday, February 7, 2007, at 1:30 p.m.</s>"
99,"Andreychuk, Carstairs, Dallaire, * Hervieux-Payette (or Tardif), Jaffer, Kinsella, * LeBreton (or Comeau), Lovelace Nicholas, Munson, Nancy Ruth, Poy.","L’honorable senateur Andreychuk ´ Les honorables senateurs: Andreychuk, Carstairs, Dallaire, * Hervieux-Payette (ou Tardif), Jaffer, Kinsella,",100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
100,Income Tax Act (Bill S-215) Bill to Amend—Second Reading—Debate Continued. Hon. Donald H. Oliver.,L’environnement Le Groupe d’experts intergouvernemental des Nations Unies sur l’evolution du climat—L’organisme international propose— ´ ´ La position du gouvernement.,"10:30.
Bill to Amend—Second Reading—Debate Continued. Hon. Donald H. Oliver. : 10:30.
Translate the following sentence from English to French: Bill to Amend—Second Reading—Debate Continued. Hon. Donald H. Oliver. : 10:30.
Bill to Amend—Second Reading—Debate Continued. Hon"
