,english,french,translation
93,"On motion of Senator Corbin, debate adjourned. CANADA’S COMMITMENT TO DARFUR, SUDAN INQUIRY—DEBATE CONTINUED","´ ` ` (Sur la motion du senateur Corbin, le debat est ajourne.) ´ ´ ´","4th Report of the Committee presented by Senator Corbin—That the Senate take note of the 4th Report of the Standing Senate Committee on Foreign Affairs and International Trade, entitled “Canada’s Commitment to Darfur, Sudan”.
[EN] - Translate: On motion of Senator Corbin, debate adjourned. CANADA’S COMMITMENT TO DARFUR, SUDAN INQUIRY—DEBATE CONTINUED : 4th"
94,"After more than 20 years of fighting in Southern Sudan and the death of hundreds of thousands there, the Khartoum authorities signed a treaty that gives Southern Sudan a high level of autonomy as well as a role in the Sudan government — so far so good in Southern Sudan.","Apres plus de 20 ans de lutte dans le Sud-Soudan et la mort de centaines de milliers de personnes dans cette region, les autorites de Khartoum ´ ´ ont signe un traite qui donne au Sud-Soudan un haut niveau ´ ´ d’autonomie de meme qu’un role au sein du gouvernement ˆ ˆ ` soudanais. Jusque-la, tout est bien pour le Sud-Soudan.",11: 2005: 2006: 2007: 2008: 2009: 2010: 2011: 2012: 2013: 2014: 2015: 2016: 2017: 2018: 2019: 2020: 2021: 2022: 2023: 2024: 2025: 2026: 2027: 2028
95,"It has been savage, enabling Arab tribes, known as ‘‘the Janjaweed militia,’’ to attack, rape and murder countless people and to burn to the ground their communities.","Elle a ete sauvage. On a permis a des tribus arabes, la milice janjawid, d’attaquer, de violer, de tuer ´ d’innombrables personnes et de reduire leurs villages en cendres.","2003-2004
[EN] - Translate: It has been savage, enabling Arab tribes, known as ‘‘the Janjaweed militia,’’ to attack, rape and murder countless people and to burn to the ground their communities : 2003-2004
[ES] - Translate: It has been savage, enabling Arab tribes, known as ‘‘the Janjaweed militia,’’ to attack, ra"
96,"Resuming debate on the inquiry of the Honourable Senator Dallaire, calling the attention of the Senate to the final phase of the restoration of the Canadian National Vimy Memorial, begun in 2001 under the auspices of the Canadian Battlefield Memorials Restoration Project. —(Honourable Senator Banks) Hon. Michael A. Meighen:","L’ordre du jour appelle : ´ Reprise du debat sur l’interpellation de l’honorable ´ ´ senateur Dallaire, attirant l’attention du Se nat sur la ` derniere phase du projet de restauration du Monument ´ ` commemoratif du Canada a Vimy, entrepris en 2001 dans le cadre du Programme canadien de restauration des monuments ´ comme moratifs des champs de bataille.—(L’honorable se´nateur Banks) ´ L’honorable Michael A. Meighen :","19/11/2018
[EN] - Translate: Resuming debate on the inquiry of the Honourable Senator Dallaire, calling the attention of the Senate to the final phase of the restoration of the Canadian National Vimy Memorial, begun in 2001 under the auspices of the Canadian Battlefield Memorials Restoration Project. —(Honourable Senator Banks) Hon. Michael A. Meighen: : 19/11/2018
[FR] - Translate: The Honourable Senator Dallaire, calling the attention of the Senate to the final phase of the restoration of the Canadian National Vimy Memorial, begun in 2001 under the auspices of the Canadian Battlefield Memorials Restoration Project. —(Honourable Senator Banks"
97,"This project, which began in 2001 under the auspices of the Canadian Battlefields Memorial Restoration Project, is nearing completion, and an official rededication ceremony is expected to be held in April of this year.","Ce ´ ´ projet, qui a debute en 2001 sous les auspices du Projet de ´ restauration des monuments commemoratifs canadiens des champs ` ´ ´ ´ de bataille, tire a sa fin. Une ceremonie de reinauguration officielle devrait avoir lieu en avril prochain.","2002 - Translate: This project, which began in 2001 under the auspices of the Canadian Battlefields Memorial Restoration Project, is nearing completion, and an official rededication ceremony is expected to be held in April of this year.
[EN] - Translate: This project, which began in 2001 under the auspices of the Canadian Battlefields Memorial Restoration Project, is nearing completion, and an official rededication ceremony is expected to be held in April of this year. : 20"
98,"On motion of Senator Tardif, debate adjourned. The Senate adjourned until Wednesday, February 7, 2007, at 1:30 p.m.","(Sur la motion du senateur Tardif, le debat est ajourne.) ´ ´ ´ ´ ´ ` (Le Senat s’ajourne au mercredi 7 fevrier 2007, a 13 h 30.)","16/12/2006
[EN] - Translate: On motion of Senator Tardif, debate adjourned. The Senate adjourned until Wednesday, February 7, 2007, at 1:30 p.m. : 16/12/2006
[FR] - Translate: On motion of Senator Tardif, debate adjourned. The Senate adjourned until Wednesday, February "
99,"Andreychuk, Carstairs, Dallaire, * Hervieux-Payette (or Tardif), Jaffer, Kinsella, * LeBreton (or Comeau), Lovelace Nicholas, Munson, Nancy Ruth, Poy.","L’honorable senateur Andreychuk ´ Les honorables senateurs: Andreychuk, Carstairs, Dallaire, * Hervieux-Payette (ou Tardif), Jaffer, Kinsella,",1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 - 11 - 12 - 13 - 14 - 15 - 16 - 17 - 18 - 19 - 20 - 21 - 22 - 23 - 24 - 25 - 26 - 27 - 28 - 29 - 30 - 31 - 32 - 33 - 34 - 35 - 3
100,Income Tax Act (Bill S-215) Bill to Amend—Second Reading—Debate Continued. Hon. Donald H. Oliver.,L’environnement Le Groupe d’experts intergouvernemental des Nations Unies sur l’evolution du climat—L’organisme international propose— ´ ´ La position du gouvernement.,"2011-12-06
[EN] - Translate: Income Tax Act (Bill S-215) Bill to Amend—Second Reading—Debate Continued. Hon. Donald H. Oliver. : 2011-12-06
[EN] - Translate: Income Tax Act (Bill S-215) Bill to Am"
101,EL-01 (cont'd),EL-01 (suite),"2.1.1 : Prepare for a translation
1.1.1.1.1.1.1.1.1.1.1.1.1"
102,"One investigation at a time, the TSB has established its credibility with industry and regulators, and continues to build public awareness of its role in the transportation field and in the need for independent accident investigation.","Avec chaque enquête, le BST établit sa crédibilité auprès de l’industrie et des organismes de réglementation, et il continue de sensibiliser le public au rôle que nous jouons dans le domaine des transports et à la nécessité de mener des enquêtes indépendantes sur les accidents.","1 investigation at a time, the TSB has established its credibility with industry and regulators, and continues to build public awareness of its role in the transportation field and in the need for independent accident investigation.
[EN] - Translate: One investigation at a time, the TSB has established its credibility with industry and regulators, and continues to build public awareness of its role in the transportation field and in the need for independent accident investigation. : One investigation at a time, the TSB has established"
103,This is a question of balancing the number of new investigations against the available resources.,Il s’agit d’une question d’équilibre entre les enquêtes entreprises et les ressources disponibles.,"122085
[EN] - Translate: This is a question of balancing the number of new investigations against the available resources. : 122085
[FR] - Translate: This is a question of balancing the"
