,english,french,translation
89,"Resuming debate on the motion of the Honourable Senator Tkachuk, for the Honourable Senator Segal, seconded by the Honourable Senator Stratton: That the Standing Senate Committee on Foreign Affairs and International Trade be authorized to examine and report on the effectiveness of Canada’s promotion of democratic development abroad; the role of the Parliament of Canada in this context; and That the Committee shall present its final report no later than December 31, 2007, and that the Committee shall retain all powers necessary to publicize the findings of the Committee as set forth in its final report until March 31, 2008.—(Honourable Senator Downe) Hon. Hugh Segal:","Reprise du debat sur la motion de l’honorable senateur ´ ´ ´ ´ Tkachuk, au nom de l’honorable senateur Segal, appuyee par ´ l’honorable senateur Stratton : ´ ´ ´ ` Que le Comite senatorial permanent des affaires etrangeres ´ ` ´ et du commerce international soit autorise a etudier, en vue d’en faire rapport, l’efficacite de la promotion canadienne de ´ la democratie a l’etranger; le role du Parlement du Canada ´ ` ´ ˆ dans ce contexte; et ´ ´ Que le comite presente son rapport final au plus tard le ´ ´ 31 decembre 2007; et que le comite conserve les pouvoirs ´ ` ´ ´ necessaires a la diffusion des resultats de son etude contenu dans son rapport final jusqu’au 31 mars 2008.—(L’honorable se´nateur Downe) L’honorable Hugh Segal :",1. (Senator Segal) 2. (Senator Segal) 3. (Senator Segal) 4. (Senator Segal) 5. (Senator Segal) 6. (Senator Segal) 7. (Senator Segal) 8. (Senator Segal) 9. (Senator Segal) 10. (Senator Segal) 11. (Senator Segal) 12. (Senator Segal) 13. (Senator Segal) 14. (Senator Segal) 15. (Senator Segal) 16. (Senator Segal) 17. (Senator Segal) 18. (Senator Segal) 19. (Senator Segal) 20. (Senator Segal) 21. (Senator Segal) 22. (Senator Segal) 23. (Senator Segal) 24. (Senator Segal) 25. (Senator Segal) 26. (Senator Segal) 27. (Senator Segal) 28. (Senator Segal) 29. (Senator Segal) 30. (Senator Segal) 31. (Senator Segal) 32
90,"We do not want to replicate the work of the House of Commons on democratization, which is a much larger and broader study, but to look specifically at the role of the [ Senator St. Germain ]","Notre etude ´ consisterait plutot a examiner le role d’organismes qui relevent ˆ ` ˆ ` directement de leur parlement, soit le Westminster Institute au Royaume-Uni et la fondation Endowment for Democracy, qui ´ ` ` releve du Congres des Etats-Unis. Nous voulons comprendre [ Le senateur St. Germain ] ´","1. Nous ne voulons pas reproduire le travail du [ Sénateur St. Germain ] 2. De la [ Sénatrice St. Germain ]

### English: The [ Senator St. Germain ] is the Chairman of the Senate Foreign Relations Committee and the [ Senator St. Germain ] is the Chairman of the House Foreign Affairs Committee. ## French: Le [ Sénateur St. Germain ] est le président du Comité des affaires étrangères"
91,Would that be one area of your work? Senator Segal:,Cela ferait-il partie de vos taches? ˆ ´ Le senateur Segal :,Êtes-vous un de ces gens qui a fait une carrière dans le domaine de la politique internationale? Senator Segal: ## English: Would that be one area of your work? Senator Segal:
92,"I am even less clear, then, about the meaning of the role of the Parliament of Canada in this context; can the honourable senator give us an explanation?",Je comprends donc encore moins le role du ˆ Parlement du Canada dans ce contexte. Le senateur peut-il donner ´ des explications? ´ Le senateur Segal :,"Êtes-vous plus clair, alors, sur le rôle du Parlement du Canada dans ce contexte; pouvez-vous nous donner une explication?

##### [Original](http://www.parl.gc.ca/HouseOfCommons/42/debates/2017-05-30/17-240-e.htm#"
93,"On motion of Senator Corbin, debate adjourned. CANADA’S COMMITMENT TO DARFUR, SUDAN INQUIRY—DEBATE CONTINUED","´ ` ` (Sur la motion du senateur Corbin, le debat est ajourne.) ´ ´ ´","1. L’honorable Corbin, président du comité de la sécurité intérieure, a demandé la suspension du débat. 2. L’honorable Corbin a demandé la suspension du débat. 3. L’honorable Corbin a demandé la suspension du débat. 4. L’honorable Corbin a demandé la suspension du débat. 5. L’honorable Corbin a demand"
94,"After more than 20 years of fighting in Southern Sudan and the death of hundreds of thousands there, the Khartoum authorities signed a treaty that gives Southern Sudan a high level of autonomy as well as a role in the Sudan government — so far so good in Southern Sudan.","Apres plus de 20 ans de lutte dans le Sud-Soudan et la mort de centaines de milliers de personnes dans cette region, les autorites de Khartoum ´ ´ ont signe un traite qui donne au Sud-Soudan un haut niveau ´ ´ d’autonomie de meme qu’un role au sein du gouvernement ˆ ˆ ` soudanais. Jusque-la, tout est bien pour le Sud-Soudan.","20 ans après la guerre civile au Soudan du Sud et la mort de plusieurs centaines de milliers de personnes, les autorités de Khartoum ont signé un traité qui donne au Soudan du Sud une haute autonomie ainsi que le rôle dans le gouvernement du Soudan — à ce jour dans le Soudan du Sud ## German: Nach mehr als 20 Jahren Bürgerkrieg in der südlichen Sudan und der Toten von mehreren hunderttausend Menschen, haben die Regierungen in Khartum ein Abkommen unterschrieben, das die Südsudan eine hohe Autonomie gewährt und eine Rolle im"
95,"It has been savage, enabling Arab tribes, known as ‘‘the Janjaweed militia,’’ to attack, rape and murder countless people and to burn to the ground their communities.","Elle a ete sauvage. On a permis a des tribus arabes, la milice janjawid, d’attaquer, de violer, de tuer ´ d’innombrables personnes et de reduire leurs villages en cendres.","Être savage, a permis aux tribus arabes, connues sous le nom de ‘‘milice des Janjaweed’’, de attaquer, de violer et de tuer des milliers de personnes et de détruire leurs communautés.
### English: It has been savage, enabling Arab tribes, known as ‘‘the Janjaweed militia,’’ to attack, rape and murder countless people and to burn"
96,"Resuming debate on the inquiry of the Honourable Senator Dallaire, calling the attention of the Senate to the final phase of the restoration of the Canadian National Vimy Memorial, begun in 2001 under the auspices of the Canadian Battlefield Memorials Restoration Project. —(Honourable Senator Banks) Hon. Michael A. Meighen:","L’ordre du jour appelle : ´ Reprise du debat sur l’interpellation de l’honorable ´ ´ senateur Dallaire, attirant l’attention du Se nat sur la ` derniere phase du projet de restauration du Monument ´ ` commemoratif du Canada a Vimy, entrepris en 2001 dans le cadre du Programme canadien de restauration des monuments ´ comme moratifs des champs de bataille.—(L’honorable se´nateur Banks) ´ L’honorable Michael A. Meighen :","1. Procès-verbal de la reprise des débats sur l'inquiry de l'honorable sénatrice Dallaire, concernant l'attention que le Sénat porte à la phase finale de la restauration du Monument national Vimy, commencée en 2001 sous l'égide du Programme de restauration des monuments de la bataille canadienne. —(Honorable Sénatrice Banks) Hon. Michael A. Meighen:

##### 1. 1.

Hon. Michael A. Meighen: Honourable senators, I would like to begin by thanking Senator Dallaire for his interest in this project. I would also like to thank the Department of Canadian Heritage for its support.

I am honoured to"
97,"This project, which began in 2001 under the auspices of the Canadian Battlefields Memorial Restoration Project, is nearing completion, and an official rededication ceremony is expected to be held in April of this year.","Ce ´ ´ projet, qui a debute en 2001 sous les auspices du Projet de ´ restauration des monuments commemoratifs canadiens des champs ` ´ ´ ´ de bataille, tire a sa fin. Une ceremonie de reinauguration officielle devrait avoir lieu en avril prochain.","Ça commence en 2001, sous l’égide du projet de restauration des monuments commémoratifs de la Première Guerre mondiale, et il est en voie de terminaison. Une cérémonie d’inauguration officielle est attendue en avril de cette année. ## German: Dieses Projekt, das 2001 begonnen hat, unter der Schirmherrschaft des Canadian Battlefields Memorial Restoration Project, ist nahezu abgeschlossen, und eine offizielle Wiedereröffnungs"
98,"On motion of Senator Tardif, debate adjourned. The Senate adjourned until Wednesday, February 7, 2007, at 1:30 p.m.","(Sur la motion du senateur Tardif, le debat est ajourne.) ´ ´ ´ ´ ´ ` (Le Senat s’ajourne au mercredi 7 fevrier 2007, a 13 h 30.)","1. Le sénateur Tardif a fait une motion sur l'ordre du jour. Le Sénat a fait l'adjournement de la discussion. Le Sénat a fait l'adjournement jusqu'au mardi 7 février 2007 à 13 h 30.

### English: On motion of Senator Tardif, debate adjourned. The Senate adjourned until Wednesday, February 7, "
99,"Andreychuk, Carstairs, Dallaire, * Hervieux-Payette (or Tardif), Jaffer, Kinsella, * LeBreton (or Comeau), Lovelace Nicholas, Munson, Nancy Ruth, Poy.","L’honorable senateur Andreychuk ´ Les honorables senateurs: Andreychuk, Carstairs, Dallaire, * Hervieux-Payette (ou Tardif), Jaffer, Kinsella,","1 Andreychuk, 2 Carstairs, 3 Dallaire, 4 Hervieux-Payette (or Tardif), 5 Jaffer, 6 Kinsella, 7 LeBreton (or Comeau), 8 Lovelace Nicholas, 9 Munson, 10 Nancy Ruth, 11 Poy.
### French: 1 Andreychuk, 2 Carstairs, 3 Dallaire, 4 Hervieux-Payette (or Tardif), 5 Jaffer, 6 Kinsella, 7"
