,english,french,translation
194,Pipeline Accident Rates 3.0,La ligne de tendance indique également une nette orientation à la baisse.,3.0 Accidents sur les pipelines 1.0 Rapport de l'évaluation du risque 2.0 Rapport de l'é
195,Link to Resources Utilized,"En 2006-2007, une enquête a été entreprise sur un accident de pipeline et une enquête a été terminée. L’enquête terminée a duré 407 jours, une baisse considérable par rapport aux 922 jours de 2005-2006 (cette dernière enquête étant très complexe et ayant exigé un niveau d’effort élevé pour recueillir et analyser les données).",2. ### English: Link to Resources Utilized ## French: 2. 1.2.1.2.1
196,Table 10 provides a picture of the net cost to Canadians of pipeline investigations.,Productivité dans le secteur des pipelines 2002-2003 2003-2004 2004-2005 Enquêtes 2 0 0 entreprises Enquêtes terminées 2 0 2 Durée moyenne (en 410 0 1 081 jours) des enquêtes terminées Recommandations 0 0 0 Avis de sécurité 0 0 0 Lettres 1 0 0 d’information,10. Les coûts net des enquêtes sur les pipelines pour les Canadiens Table 10 donne une idée des coûts net aux Canadiens des enquêtes sur les pipelines. ### English: Table 11 provides a picture of
197,FTEs Actual Costs – Pipeline Internal Professional and Communication Service Costs Corporate Services Costs Contributions to Employee Benefit Plans Services Received Without Charge Net Cost of Investigations Indicators Number of Investigators Average Net Cost per Investigation Completed Investigations Started by Investigator Investigations Completed by Investigator 2.0 1.5,Nota :,2.0 1.5 1.0 0.5 0.0 1.0 1.5 2.0 2.5 3.0 3.5 4.0 4.5 5.0 5.5 6.0 6.5 7.0 7.5 8.0 8.5 9.0 9.5 10.0 10.5 11.0 11.5 12.0 12.5 13.0 13.5 14.0 14.5 15.0 15.5 16.0 16.5 17.0 17.5 18.0 18.5 
198,"Additionally, it itemized actions for organizations to take to address that risk in the future.","En réponse à la lettre d’information sur la sécurité des pipelines, l’Office national de l’énergie a envoyé un avis de sécurité à toutes les compagnies relevant de sa réglementation, ainsi qu’à l’Association canadienne de pipelines d’énergie, à l’Association canadienne des producteurs pétroliers et aux organismes de réglementation provinciaux.",2.1.1.1.4.3.3.2.1.3.1.2.2.2.1.2.2.1.2.2.1.2.2.1.2.2.
199,Transportation Safety Board of Canada,que des employés pourraient subir par suite de l’expulsion de racleurs déposés dans les gares de réception de racleurs.,1. ### English: The Transportation Safety Board of Canada (TSB) was established by an Act of Parliament in 1990
200,Rail activity is estimated to be comparable to 2005 and to have increased by 4 per cent over the five-year average.,"En 2006, 1 144 accidents ferroviaires ont été signalés au BST, soit 8 % de moins qu’en 2005 (1 247), mais 5 % de plus que la moyenne annuelle entre 2001 et 2005 (1 091).","2005, et est estimée à être comparable à celle de 2005 et à avoir augmenté de 4 % par rapport à la moyenne des cinq dernières années. ### English: In 2005, the value of imports of fish products was $35.8 million, which represented a 13 per cent increase over"
201,"Three main-track collisions occurred in 2006, compared to six in 2005 and the five-year average of six.","Les accidents ferroviaires ont fait 95 morts en 2006, en baisse par rapport à 2005 (103) et à la moyenne quinquennale (96).","2006 a vu trois collisions principales, contre six en 2005 et l'indice moyen de cinq par an. ### English: In 2005, the number of collisions involving passenger cars was 157, compared to 152 in 2004 and the five-year average of 151. ###"
202,"Crossing-related fatalities numbered 28, down from 37 in 2005 and the five-year average of 35.","Le nombre d’accidents aux passages à niveau a diminué par rapport à 2005, passant de 269 à 248, et par rapport à la moyenne quinquennale (260).","2006, il y a eu 28 décès liés aux accidents de trajet, contre 37 en 2005 et 35 sur la période 2001-2005. ### English: In 2006, there were 28 crossing-related fatalities, down from 37 in 2005 and"
203,"Trespasser accidents decreased by 8 per cent to 59 in 2006 from 64 in 2005, but increased by 4 per cent over the five-year average of 57.","Vingt-huit personnes ont perdu la vie par suite d’un accident à un passage à niveau, contre 37 en 2005 et en moyenne 35 par année depuis cinq ans.","2006, les accidents dus à des entrées illicites dans des installations ont baissé de 8 %, passant de 64 en 2005 à 59 en 2006. Mais, ils ont augmenté de 4 % par rapport au moyen-termie de 57. ### English: 2006, the number of illicit entries accidents dropped by 8% from 64 in 2005 to 59 in 2006, but increased"
204,"With a total of 94 fatalities in 2006, trespasser accidents continue to account for the majority of rail fatalities.","Les accidents survenus à des intrus ont baissé de 8 % par rapport à 2005, passant de 64 à 59, mais ils sont en hausse de 4 % par rapport à la moyenne quinquennale (57).","2006, 94 personnes sont mortes en raison de la négligence de leurs employeurs. Les accidents de travailleurs sans le consentement de leurs employeurs représentent 60 % des accidents mortels sur les voies ferrées. ### English: 2006, 94 personnes sont mortes en raison de la n"
205,Three of these accidents resulted in a release of product.,"En 2006, on a enregistré 181 accidents mettant en cause des marchandises dangereuses (y compris des accidents aux passages à niveau avec un véhicule routier transportant des marchandises dangereuses), en baisse par rapport à 2005 (214) et à la moyenne quinquennale (215).",3 de ces accidents ont entraîné la libération d'une substance. ### English: • A.C. Noble Co. Ltd. 2004-11
206,"In 2006, rail incidents reported to the TSB in accordance with the mandatory reporting requirements reached a 24-year low of 226, down from 243 in 2005 and the five-year average of 283.",Trois de ces accidents ont entraîné un déversement.,"2006 a vu le nombre des incidents de chemin de fer signalés au TSB, en vertu des exigences de la loi, atteindre un niveau à 24 ans d'établissement, à 226, contre 243 en 2005 et le niveau moyen des cinq dernières années, de 283. ### Anglais: In 2006, the number of rail incidents reported to the TSB in accordance with the mandatory reporting requirements reached a 24-year low of 226, down from 243 in 2005 and the"
207,This rate decreased from 3.1 accidents per million main-track train-miles in 2005 to 2.4 in 2006.,NOMBRE D'ACCIDENTS SIGNALÉS NOMBRE D'INCIDENTS SIGNALÉS (RAPPORTS OBLIGATOIRES) NOMBRE DE MORTS,"2005, 3,1 accidents pour 1 million de kilomètres de voies principales ; en 2006, 2,4 accidents par million de kilomètres de voies principales. ### English: The rate of accidents per million train-miles was 1.1 in 2005 and 1.0 in 2006. ## French: 2005 :"
208,Main-Track Accident Rates 4.0,"Ce taux est passé de 3,1 accidents par million de trains-milles en voie principale en 2005 à 2,4 en 2006.",4.0 Accidents par kilomètre (km) 1.0 10.0 20.0 30.0 40.0 5
209,The number of investigations completed also slightly increased from 9 to 12 this fiscal year.,"En tout, 18 nouvelles enquêtes sur des événements ferroviaires ont été entreprises en 2006-2007 comparativement à 9 l’année dernière.","2006, 2005, 2004, 2003, 2002, 2001, 2000, 1999, 1998, 1997"
210,The average duration of completed investigations increased to 598 days compared to 519 days the year before.,"De plus, 12 enquêtes ont été terminées comparativement à 9 l’année précédente.",190000000000000000000000000000000000000000000000000000000000000000
211,The net cost of rail investigations increased slightly compared to the previous year.,Le tableau 12 indique les coûts nets des enquêtes ferroviaires pour les Canadiens et Canadiennes.,10.3.1.2.2.2.2.3.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1
212,The number of investigations started by investigator doubled and the number of investigations completed by investigator increased by 42 per cent.,"Le coût net moyen par enquête terminée a diminué de 22,4 % par rapport à l’exercice précédent.","400 enquêtes ont été lancées par les enquêteurs, contre 280 en 1999. Les enquêtes complètes ont augmenté de 42 pour cent, passant de 1 000 à 1 400. ### English: In 2000-2001"
213,These differences can be attributed to the fact that many of the investigations completed were started in previous years.,Le nombre d’enquêtes entreprises par enquêteur a doublé et le nombre d’enquêtes terminées par enquêteur a augmenté de 42 %.,2002-2003 2001-2002 2000-2001 1999-2000 1998-1999 1997-199
214,Transport Canada (TC) agrees in principle with the recommendation and will work with the industry in the context of this recommendation and other related regulatory initiatives.,"R06-01 Que le ministère des Transports, en collaboration avec l’Association des chemins de fer du Canada, mette en place des protocoles et de la formation sur le contrôle de la circulation ferroviaire qui tiennent compte des périodes où la charge de travail est lourde et qui accordent une importance primordiale à la sécurité.",1.1.2.2.3.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.
215,R05T0030 RECOMMENDATION,Accident mortel de piéton mettant en cause un train exploité par le Canadien National à Brockville (Ontario) le 17 février 2005 Rapport R05T0030 RECOMMANDATION,05T0030 RÉCOMMANDATION ### Spanish: R05T0030 RECOMENDACIÓN           
216,"Additionally, the mandatory replacement frequency for these valves was increased.","Après avoir reçu l’avis de sécurité ferroviaire 06/06 (événement R06V0136 du BST), le CN a lancé une campagne éclair visant à faire l’essai des clapets de non-retour des locomotives et les clapets défectueux ont été remplacés.",5.5.1.4.1.2.1.1.2.2.2.2.1.2.1.3.2.1.2.1.1.2.
217,The number of foreign-registered aircraft accidents in Canada decreased to 14 in 2006 from 18 in 2005.,Le nombre d’accidents d’avion ultra-léger a baissé à 27 en 2006 contre 31 en 2005 et le nombre d’accidents mortels en 2006 (1) a connu une baisse considérable par rapport à 2005 (5).,"14 accidents ont été signalés pour 2006, contre 18 en 2005. ### English: The number of foreign-registered aircraft accidents in Canada decreased to 14 in 2006 from 18 in 2005. ## French: Le nombre d'accidents d'avions étrangers a diminué en 2"
218,This is comparable to the 2005 total of 822 and is a 4 per cent decrease from the 2001-2005 average of 857.,"En 2006, 823 incidents ont été signalés au BST en vertu des exigences de déclaration des événements.","2006, les exportations ont atteint 833 millions de dollars, soit un faible déclin de 4 % par rapport à l'année 2005 et à l'intervalle 2001-2005, qui s'élève à 857 millions de dollars. ### English: This is comparable to the 2005 total of 822 and is a 4 per cent decrease from the "
